id,block_number,tkn_pair,oracle_price,time
112434,7129511,tBTC/USD,8313218552172,1741869103
112377,7129086,tBTC/USD,8267795120470,1741863099
112358,7129019,tBTC/USD,8314719638690,1741862139
112356,7129000,tBTC/USD,8261453149977,1741861899
112354,7128949,tBTC/USD,8326792915126,1741861179
112309,7128823,tBTC/USD,8285256373655,1741859384
112294,7128765,tBTC/USD,8336211709582,1741858543
112291,7128657,tBTC/USD,8294191928911,1741856978
112287,7128624,tBTC/USD,8241425145984,1741856498
112161,7127785,tBTC/USD,8284381519711,1741844978
112142,7127232,tBTC/USD,8335255917896,1741837418
112121,7127147,tBTC/USD,8393697334087,1741836223
112114,7126945,tBTC/USD,8351379950799,1741833458
112108,7126820,tBTC/USD,8396009170687,1741831783
112015,7125996,tBTC/USD,8348883348051,1741820263
111895,7125513,tBTC/USD,8307225585457,1741813778
111815,7125023,tBTC/USD,8263292912337,1741806824
111715,7124792,tBTC/USD,8211542153584,1741803464
111706,7124718,tBTC/USD,8167488572250,1741802498
111698,7124558,tBTC/USD,8248759066784,1741800341
111673,7124353,tBTC/USD,8192735208955,1741797579
111653,7124336,tBTC/USD,8151276497899,1741797338
111646,7124260,tBTC/USD,8199486057583,1741796258
111618,7124205,tBTC/USD,8151086475489,1741795540
111588,7124133,tBTC/USD,8144818337855,1741794583
111495,7123930,tBTC/USD,8231283790064,1741791700
111490,7123922,tBTC/USD,8176151738898,1741791583
111485,7123859,tBTC/USD,8231283790064,1741790739
111480,7123851,tBTC/USD,8176151738898,1741790635
111435,7123673,tBTC/USD,8219686496844,1741788099
111390,7123607,tBTC/USD,8321193965531,1741787143
111375,7123579,tBTC/USD,8384980032228,1741786780
111357,7123512,tBTC/USD,8337085092255,1741785818
111331,7123415,tBTC/USD,8382226945256,1741784499
111319,7123349,tBTC/USD,8339217083037,1741783539
111313,7123317,tBTC/USD,8398227431363,1741783059
111312,7123307,tBTC/USD,8352044185247,1741782941
111306,7123301,tBTC/USD,8279546734572,1741782820
111302,7123290,tBTC/USD,8337207226418,1741782703
111212,7123051,tBTC/USD,8275509383836,1741779458
111139,7122546,tBTC/USD,8231191840952,1741772378
111123,7122529,tBTC/USD,8169388792234,1741772143
111117,7122493,tBTC/USD,8224506268972,1741771658
111113,7122468,tBTC/USD,8267720352282,1741771298
111112,7122438,tBTC/USD,8212795429188,1741770943
111105,7122412,tBTC/USD,8356074565956,1741770583
111098,7122394,tBTC/USD,8196963953781,1741770343
111089,7122300,tBTC/USD,8259997475690,1741769019
111064,7122213,tBTC/USD,8215409033114,1741767819
111055,7122187,tBTC/USD,8278846881259,1741767464
111025,7122105,tBTC/USD,8218202638214,1741766379
111019,7122063,tBTC/USD,8174146640548,1741765778
111018,7122045,tBTC/USD,8083346042503,1741765538
111017,7122038,tBTC/USD,8156076929073,1741765423
111012,7121988,tBTC/USD,8083346042503,1741764698
111011,7121983,tBTC/USD,8146531115607,1741764592
110987,7121895,tBTC/USD,8083346042503,1741763378
110920,7121548,tBTC/USD,8170257820915,1741758583
110915,7121513,tBTC/USD,8216190538147,1741758103
110869,7121164,tBTC/USD,8163385484620,1741753303
110809,7120757,tBTC/USD,8210009377469,1741747659
110798,7120604,tBTC/USD,8265221819785,1741745498
110778,7120478,tBTC/USD,8317865537130,1741743829
110741,7119852,tBTC/USD,8247652850584,1741735303
110665,7119417,tBTC/USD,8293402743322,1741729418
110641,7119026,tBTC/USD,8250665781269,1741724023
110525,7118699,tBTC/USD,8296670379614,1741719461
110512,7118662,tBTC/USD,8252439013248,1741718978
110484,7118619,tBTC/USD,8208691164967,1741718389
110469,7118563,tBTC/USD,8265647484851,1741717658
110391,7118517,tBTC/USD,8197184899262,1741717059
110360,7118470,tBTC/USD,8135520694022,1741716458
110351,7118443,tBTC/USD,8088605078187,1741716099
110349,7118405,tBTC/USD,8134760837030,1741715618
110324,7118314,tBTC/USD,8071754244840,1741714418
110267,7118127,tBTC/USD,8151400632548,1741711778
110232,7117986,tBTC/USD,7878629540986,1741709859
110227,7117972,tBTC/USD,8061653277887,1741709626
110212,7117937,tBTC/USD,7916166050109,1741709153
110209,7117936,tBTC/USD,7916166050109,1741709139
110207,7117929,tBTC/USD,8098354579302,1741709023
110154,7117792,tBTC/USD,7916166050109,1741707098
110149,7117783,tBTC/USD,8074199436542,1741706983
110142,7117756,tBTC/USD,7916166050109,1741706618
110133,7117724,tBTC/USD,8029840539655,1741706143
110110,7117697,tBTC/USD,7916166050109,1741705778
110098,7117688,tBTC/USD,7992696494126,1741705663
110076,7117622,tBTC/USD,7945480154467,1741704821
110035,7117587,tBTC/USD,7903672322677,1741704338
110011,7117550,tBTC/USD,7998059873012,1741703859
109999,7117531,tBTC/USD,7957296831621,1741703618
109974,7117493,tBTC/USD,8002058540087,1741703143
109921,7117441,tBTC/USD,8056807253550,1741702421
109906,7117424,tBTC/USD,7978591353624,1741702178
109891,7117385,tBTC/USD,8074220059561,1741701698
109889,7117370,tBTC/USD,8117407584029,1741701458
109885,7117360,tBTC/USD,8053935975034,1741701343
109868,7117302,tBTC/USD,8113584906155,1741700503
109867,7117294,tBTC/USD,8063044111282,1741700380
109860,7117284,tBTC/USD,8105190758824,1741700260
109857,7117274,tBTC/USD,8170135483400,1741700140
109855,7117266,tBTC/USD,8076400342163,1741700022
109854,7117261,tBTC/USD,8022342660952,1741699899
109844,7117252,tBTC/USD,7939371399881,1741699779
109824,7117242,tBTC/USD,8026844436942,1741699658
109808,7117196,tBTC/USD,8070827962950,1741699069
109772,7117037,tBTC/USD,8118600547527,1741696898
109769,7117010,tBTC/USD,8161299356335,1741696543
109765,7116930,tBTC/USD,8118416139407,1741695458
109744,7116764,tBTC/USD,8166372930854,1741693183
109502,7116070,tBTC/USD,8125205122269,1741683463
109443,7115885,tBTC/USD,8069557646342,1741680943
109385,7115512,tBTC/USD,8022326801908,1741675903
109383,7115496,tBTC/USD,7978105469171,1741675658
109382,7115469,tBTC/USD,8028084132884,1741675305
109378,7115418,tBTC/USD,7939115574306,1741674578
109377,7115410,tBTC/USD,8022157128406,1741674463
109375,7115362,tBTC/USD,7939115574306,1741673858
109374,7115353,tBTC/USD,8002203877950,1741673743
109372,7115336,tBTC/USD,7939115574306,1741673498
109371,7115318,tBTC/USD,8002236818774,1741673263
109364,7115156,tBTC/USD,7900574052562,1741671107
109337,7115120,tBTC/USD,7968409547238,1741670618
109308,7115074,tBTC/USD,7925326119792,1741670023
109234,7114751,tBTC/USD,7984781823565,1741665578
109233,7114731,tBTC/USD,7929324426562,1741665343
109231,7114714,tBTC/USD,7984781823565,1741665098
109082,7114240,tBTC/USD,7901124336641,1741658738
109030,7114179,tBTC/USD,7836030714622,1741657906
108931,7114111,tBTC/USD,7788624660694,1741656941
108905,7114088,tBTC/USD,7737461411244,1741656584
108875,7114048,tBTC/USD,7692459083747,1741655983
108819,7114006,tBTC/USD,7735740533906,1741655384
108808,7113997,tBTC/USD,7778004363557,1741655264
108760,7113961,tBTC/USD,7718153974192,1741654791
108750,7113954,tBTC/USD,7634808115274,1741654671
108735,7113944,tBTC/USD,7688202760852,1741654540
108728,7113935,tBTC/USD,7843266620970,1741654419
108666,7113925,tBTC/USD,7763010811131,1741654298
108588,7113880,tBTC/USD,7679073192770,1741653698
108525,7113825,tBTC/USD,7763015444740,1741652978
108487,7113788,tBTC/USD,7819865434187,1741652498
108473,7113780,tBTC/USD,7859451135306,1741652378
108466,7113753,tBTC/USD,7907691415656,1741652018
108454,7113718,tBTC/USD,7842527619839,1741651543
108394,7113575,tBTC/USD,7884419413532,1741649618
108343,7113392,tBTC/USD,7936338373859,1741647098
108326,7113337,tBTC/USD,7863938570510,1741646258
108323,7113319,tBTC/USD,7915389896361,1741646023
108280,7113274,tBTC/USD,7863938570510,1741645418
108256,7113228,tBTC/USD,7958520542214,1741644823
108245,7113210,tBTC/USD,7863938570510,1741644579
108220,7113183,tBTC/USD,7966984436136,1741644223
108219,7113168,tBTC/USD,7863938570510,1741643978
108217,7113161,tBTC/USD,7959932125446,1741643863
108215,7113142,tBTC/USD,7863938570510,1741643618
108213,7113133,tBTC/USD,7959932125446,1741643503
108188,7113055,tBTC/USD,7863938570510,1741642418
108187,7113045,tBTC/USD,7930506733813,1741642303
108148,7112937,tBTC/USD,7863938570510,1741640858
108146,7112932,tBTC/USD,7913563134819,1741640743
108084,7112865,tBTC/USD,7871518681947,1741639783
108071,7112847,tBTC/USD,7782010541142,1741639538
108035,7112795,tBTC/USD,7875754220459,1741638830
108028,7112765,tBTC/USD,7781433699614,1741638343
108008,7112707,tBTC/USD,7847061490940,1741637503
107997,7112681,tBTC/USD,7722060938241,1741637138
107995,7112667,tBTC/USD,7887300568632,1741636903
107989,7112658,tBTC/USD,7722060938241,1741636779
107982,7112641,tBTC/USD,7933222258779,1741636543
107965,7112609,tBTC/USD,7722060938241,1741636059
107955,7112593,tBTC/USD,7893229821448,1741635823
107951,7112577,tBTC/USD,7722060938241,1741635578
107950,7112570,tBTC/USD,7919320761439,1741635463
107879,7112513,tBTC/USD,7722060938241,1741634618
107872,7112498,tBTC/USD,7822427306944,1741634384
107823,7112451,tBTC/USD,7704090540962,1741633782
107807,7112433,tBTC/USD,7762449825955,1741633547
107799,7112417,tBTC/USD,7866583284034,1741633307
107776,7112408,tBTC/USD,7811091971744,1741633185
107757,7112401,tBTC/USD,7902541253252,1741633071
107687,7112369,tBTC/USD,7854401924786,1741632580
107681,7112337,tBTC/USD,7805263925109,1741632103
107650,7112268,tBTC/USD,7845720310133,1741631138
107638,7112242,tBTC/USD,7902972363441,1741630778
107626,7112226,tBTC/USD,7815203855816,1741630539
107615,7112200,tBTC/USD,7856664682132,1741630179
107575,7112160,tBTC/USD,7810852389740,1741629578
107504,7112112,tBTC/USD,7860264110205,1741628979
107483,7112105,tBTC/USD,7970485013680,1741628859
107459,7112060,tBTC/USD,7869473798128,1741628258
107453,7112037,tBTC/USD,7914864657501,1741627909
107439,7111981,tBTC/USD,7851010689772,1741627185
107426,7111955,tBTC/USD,7974637692405,1741626823
107422,7111938,tBTC/USD,7892588665363,1741626592
107393,7111893,tBTC/USD,7974637692405,1741625978
107378,7111867,tBTC/USD,7921064961239,1741625623
107352,7111697,tBTC/USD,7974637692405,1741623343
107346,7111661,tBTC/USD,8016538441739,1741622859
